label,class_name,brightness,contrast,red_mean,green_mean,blue_mean
2,bird,129.39095,59.4769,150.85156,135.32617,101.99512
7,horse,95.61002,41.04991,87.39258,98.961914,100.475586
0,airplane,151.62239,42.97613,165.8291,151.80078,137.2373
7,horse,128.11882,41.474613,131.07324,128.40332,124.87988
8,ship,130.36848,57.596157,124.55762,130.3457,136.20215
3,cat,101.13119,55.956066,103.694336,98.618164,101.081055
9,truck,124.631836,65.98133,108.57324,127.80176,137.52051
2,bird,106.48112,38.44859,114.00781,119.94141,85.49414
1,automobile,125.30404,45.928665,130.88184,131.28711,113.743164
3,cat,171.2002,72.234085,174.78906,170.31348,168.49805
0,airplane,128.02344,59.83908,149.94922,131.2373,102.88379
3,cat,142.77734,42.358536,149.67871,142.89355,135.75977
9,truck,92.13412,56.81172,86.84863,89.319336,100.234375
0,airplane,138.75684,67.734924,128.52344,146.65137,141.0957
5,dog,103.92123,39.60792,100.98535,106.993164,103.78516
6,frog,69.75195,37.78958,80.75195,77.91699,50.586914
5,dog,117.89844,53.069145,131.5332,108.62598,113.53613
7,horse,92.64779,59.139027,97.49707,95.64746,84.79883
7,horse,148.66277,51.96733,153.81445,149.23828,142.93555
5,dog,84.3457,67.52776,92.25781,86.32715,74.45215
4,deer,93.68848,23.1887,84.737305,113.546875,82.78125
8,ship,129.52702,47.718876,114.96387,132.8125,140.80469
1,automobile,137.33691,53.689163,133.63086,149.22461,129.15527
3,cat,134.03645,39.88154,147.61426,131.31836,123.17676
9,truck,132.2884,69.25592,134.33887,134.0664,128.45996
3,cat,112.05599,64.17181,122.05859,124.2334,89.87598
7,horse,147.72331,38.45963,151.57617,144.58203,147.01172
3,cat,107.86654,55.768906,107.62402,110.44141,105.53418
2,bird,133.02766,35.883766,150.98047,133.00293,115.09961
6,frog,178.04004,77.21985,178.04004,178.04004,178.04004
8,ship,155.61165,36.215176,147.13379,156.26074,163.44043
1,automobile,121.46517,57.02595,122.88965,122.450195,119.055664
7,horse,161.44434,66.3987,171.86035,138.79785,173.6748
6,frog,71.7653,31.623827,77.94043,83.225586,54.129883
3,cat,102.504555,86.72051,112.45117,103.131836,91.930664
0,airplane,142.74414,35.590694,137.51465,139.94824,150.76953
7,horse,94.32129,69.24481,100.83984,103.40625,78.71777
8,ship,107.538414,65.93921,108.34766,106.87305,107.39453
0,airplane,179.2718,78.63364,185.86914,188.2539,163.69238
7,horse,139.98796,48.65917,146.71094,152.51172,120.74121
4,deer,90.11166,38.146336,91.34277,93.055664,85.93652
8,ship,126.06152,30.646822,116.51367,128.31152,133.35938
0,airplane,181.7806,40.310497,172.74023,179.9961,192.60547
4,deer,112.788734,81.03363,117.93457,114.93848,105.493164
8,ship,119.271484,42.97225,109.15137,123.79004,124.87305
0,airplane,93.90039,58.3679,117.93359,84.555664,79.211914
1,automobile,183.13835,72.64905,177.25,182.59961,189.56543
5,dog,91.501305,44.571907,99.20801,93.34375,81.95215
7,horse,142.9821,95.27253,143.68848,143.29199,141.96582
4,deer,100.793945,36.290863,94.81055,107.74902,99.822266
9,truck,148.13802,59.367977,143.61914,161.15234,139.64258
2,bird,109.91634,64.82165,118.99414,116.8457,93.90918
5,dog,111.27181,60.656204,112.30371,117.7041,103.80762
5,dog,105.71061,45.568985,111.458984,98.69043,106.98242
9,truck,112.98568,50.82929,141.52441,108.57031,88.862305
2,bird,112.26237,31.418226,116.7666,121.18848,98.83203
7,horse,161.09668,80.91939,180.83301,163.28027,139.17676
2,bird,203.4886,54.265335,218.44238,201.30957,190.71387
7,horse,94.08984,61.495514,106.98242,82.20215,93.08496
6,frog,106.2819,37.329876,115.666016,107.918945,95.26074
1,automobile,142.9362,63.065556,160.11328,148.07715,120.618164
5,dog,90.572914,56.262577,87.76367,90.95117,93.00391
7,horse,100.91699,42.43609,114.25586,104.54883,83.94629
0,airplane,127.4834,33.159645,127.4834,127.4834,127.4834
1,automobile,126.942055,65.822914,124.4043,128.08008,128.3418
7,horse,150.57097,86.95234,154.00684,151.92188,145.78418
2,bird,104.03092,49.832787,97.71875,107.43457,106.93945
5,dog,97.26595,36.425232,96.69141,103.68457,91.421875
9,truck,106.95801,54.49544,128.81152,108.55762,83.50488
0,airplane,80.98633,78.38741,143.81543,68.81836,30.325195
5,dog,115.876625,68.96801,125.44336,115.43164,106.75488
5,dog,96.59342,73.00183,108.56738,93.91211,87.30078
1,automobile,134.23308,65.25795,162.43848,141.22168,99.03906
0,airplane,94.14095,58.373844,92.8916,101.83594,87.69531
5,dog,85.33496,52.57656,102.45117,84.018555,69.53516
1,automobile,105.992516,53.697895,101.89551,107.0918,108.990234
6,frog,91.29883,43.500614,111.793945,98.546875,63.555664
7,horse,154.42773,67.11965,178.30078,155.21582,129.7666
1,automobile,195.37695,53.974236,182.19434,196.73633,207.2002
0,airplane,194.30046,43.0235,157.30078,190.55566,235.04492
0,airplane,159.47559,67.40056,153.79102,158.29492,166.34082
7,horse,133.20605,52.324696,147.4209,126.50195,125.69531
8,ship,142.39388,62.617863,125.29199,139.27734,162.6123
1,automobile,83.02572,37.420902,80.40039,77.46289,91.21387
4,deer,94.59701,49.00913,87.399414,96.92871,99.46289
1,automobile,93.20248,49.49991,90.69824,95.51465,93.39453
6,frog,142.39973,28.069977,150.55078,140.33398,136.31445
9,truck,99.43392,69.82377,99.76465,102.771484,95.765625
0,airplane,194.98894,37.442757,155.38477,191.5957,237.98633
1,automobile,101.02051,72.17379,84.975586,96.836914,121.24902
2,bird,156.01823,52.995335,121.137695,154.39258,192.52441
3,cat,86.288086,85.706154,155.5957,87.70801,15.560547
2,bird,111.63998,51.183952,107.50488,113.45996,113.95508
8,ship,131.27832,46.196827,125.95215,133.06738,134.81543
9,truck,180.26888,66.69312,192.58887,174.18652,174.03125
9,truck,104.38834,63.307976,107.006836,104.24707,101.91113
8,ship,121.75228,60.061016,99.75586,113.91211,151.58887
3,cat,110.66862,58.228592,128.70996,111.21289,92.08301
5,dog,139.9043,62.237526,168.89844,148.58203,102.23242
4,deer,92.615234,73.568634,67.59473,97.32031,112.930664
4,deer,118.90267,42.66847,108.05176,148.49219,100.16406
7,horse,131.84212,46.68073,138.40625,129.54395,127.57617
6,frog,94.75,37.791008,97.174805,103.19922,83.87598
3,cat,111.00879,49.262978,103.39258,114.38965,115.24414
3,cat,88.56576,33.381588,92.03516,89.541016,84.12109
6,frog,65.81608,64.891945,65.7793,84.134766,47.53418
3,cat,78.65885,53.88999,113.82324,72.27734,49.875977
4,deer,81.47819,50.484085,81.987305,81.444336,81.00293
0,airplane,151.64485,37.853714,126.68555,146.18164,182.06738
6,frog,95.58268,51.379906,103.006836,113.521484,70.21973
2,bird,131.84602,42.049698,148.59766,134.25195,112.68848
9,truck,114.56803,79.35393,152.11914,103.1543,88.430664
9,truck,102.80762,72.3244,112.75488,96.32129,99.34668
3,cat,79.63346,55.78672,77.7041,87.168945,74.02734
2,bird,164.05957,45.76728,168.5332,165.12012,158.52539
0,airplane,120.0918,64.87071,135.77246,119.6084,104.89453
1,automobile,162.36621,69.25994,159.64453,162.95508,164.49902
8,ship,177.36784,48.70094,198.8125,184.83105,148.45996
9,truck,146.22266,64.36549,147.18945,156.56836,134.91016
5,dog,108.67806,46.12992,131.63281,110.00781,84.393555
5,dog,107.40885,66.16687,110.22754,109.85156,102.14746
6,frog,139.93913,49.645107,139.74512,145.2002,134.87207
5,dog,99.07682,83.86023,110.15039,100.77246,86.30762
0,airplane,173.65266,27.219429,152.01562,182.74414,186.19824
8,ship,64.208984,82.232574,63.901367,62.22168,66.50391
5,dog,154.9782,41.05804,172.60742,153.4375,138.88965
5,dog,92.96484,46.142612,88.4668,88.168945,102.25879
3,cat,116.98633,43.507786,119.82129,120.143555,110.99414
3,cat,76.33854,58.664658,83.168945,75.44629,70.40039
2,bird,114.802086,49.333973,123.90234,130.50488,89.99902
4,deer,131.76855,43.611313,157.7041,143.62402,93.97754
3,cat,107.22363,72.45375,155.97461,102.09473,63.601562
0,airplane,137.74055,58.29363,108.802734,149.91699,154.50195
8,ship,134.27637,52.385906,130.88379,137.11035,134.83496
5,dog,109.90039,36.004627,107.168945,117.393555,105.13867
2,bird,101.08561,47.96226,100.4375,110.94043,91.87891
4,deer,93.61654,31.149893,85.078125,109.450195,86.32129
3,cat,197.20801,65.02621,212.19727,195.08887,184.33789
4,deer,148.88965,75.055954,174.73047,153.84766,118.09082
4,deer,85.39681,40.332275,60.979492,119.90234,75.30859
3,cat,97.932945,50.18905,97.21973,111.08594,85.493164
5,dog,74.586266,73.78983,79.44238,79.03516,65.28125
6,frog,90.904625,50.449623,113.16504,102.1084,57.44043
7,horse,139.33789,58.086,163.53711,160.68164,93.79492
6,frog,87.90658,69.74752,95.16406,91.94141,76.61426
6,frog,107.25553,45.01446,140.5332,106.20801,75.02539
1,automobile,85.83008,62.82392,73.5625,94.208984,89.71875
3,cat,96.8265,68.76418,177.28223,50.94922,62.248047
3,cat,102.76627,34.8193,100.768555,103.76465,103.765625
1,automobile,118.39518,50.59856,123.10449,113.48926,118.5918
3,cat,138.18523,60.14626,146.91504,147.22266,120.41797
3,cat,160.25684,39.236103,165.49414,157.00977,158.2666
3,cat,173.53613,55.56087,173.53613,173.53613,173.53613
1,automobile,132.89226,61.805023,138.72266,137.5957,122.3584
4,deer,94.38574,35.13697,123.396484,92.478516,67.28223
8,ship,127.02572,50.54061,115.59961,123.7041,141.77344
4,deer,158.7093,60.05659,188.76758,159.9834,127.37695
5,dog,132.76204,56.622715,127.5293,140.17773,130.5791
8,ship,138.4834,41.459476,112.859375,149.9414,152.64941
2,bird,137.07324,32.444176,155.97949,137.61719,117.62305
0,airplane,142.73567,41.56089,113.99512,137.32812,176.88379
1,automobile,128.12825,65.346794,154.60059,118.85547,110.92871
5,dog,117.15072,71.67688,109.57031,114.71289,127.168945
5,dog,130.2513,84.198715,143.37988,129.05762,118.31641
1,automobile,73.30078,57.480675,81.1543,80.66699,58.081055
7,horse,124.16146,26.413689,128.7461,122.37988,121.3584
5,dog,86.595055,46.0474,111.711914,83.96484,64.1084
4,deer,154.2552,51.064648,148.11816,152.69922,161.94824
6,frog,79.95768,33.995148,74.71973,86.140625,79.012695
3,cat,154.17937,53.931526,177.93066,157.37988,127.22754
3,cat,154.1722,65.401955,169.45996,153.08691,139.96973
5,dog,171.06282,58.871883,194.91602,170.5127,147.75977
9,truck,163.60742,83.22032,182.34668,170.30664,138.16895
6,frog,92.77767,49.573425,107.83594,101.16406,69.33301
1,automobile,81.84277,45.1546,79.82617,84.6543,81.04785
7,horse,84.80729,48.83167,81.475586,79.5957,93.350586
0,airplane,135.52669,49.446125,111.2959,138.05078,157.2334
3,cat,130.18034,42.566338,141.6914,130.89648,117.953125
0,airplane,181.19597,84.56471,185.57617,182.56055,175.45117
4,deer,123.14127,49.915638,157.99121,140.2461,71.18652
3,cat,121.34049,62.656685,122.2793,143.65137,98.09082
8,ship,147.5498,68.03422,136.92188,148.8623,156.86523
1,automobile,142.1657,65.77951,130.28223,145.70898,150.50586
0,airplane,77.555016,38.966442,72.115234,79.22949,81.32031
5,dog,65.842445,53.321312,80.21289,70.04004,47.274414
8,ship,175.27669,51.32588,171.33691,173.46387,181.0293
5,dog,134.58691,42.88226,128.28906,132.48535,142.98633
6,frog,162.98177,44.894115,165.15918,164.6748,159.11133
7,horse,84.236,56.943783,110.756836,82.57617,59.375
8,ship,90.42448,62.093422,84.36719,93.53418,93.37207
3,cat,123.711914,53.543972,123.7959,112.90234,134.4375
5,dog,84.34277,53.665752,101.16797,81.96875,69.8916
8,ship,122.47266,76.27209,105.5791,126.00586,135.83301
6,frog,96.34115,39.46313,106.75293,100.59961,81.6709
5,dog,87.132484,54.480442,105.30957,89.26758,66.82031
1,automobile,131.59831,59.074074,132.59863,127.99219,134.2041
5,dog,119.57129,50.841225,125.46387,120.01465,113.23535
5,dog,126.764,56.732937,118.54785,126.447266,135.29688
2,bird,195.86394,43.353394,150.66211,198.75879,238.1709
5,dog,151.30208,62.33441,164.13281,147.37695,142.39648
9,truck,131.43652,66.12729,153.53906,139.4375,101.33301
8,ship,150.3737,68.151794,138.46289,149.0459,163.6123
3,cat,147.19597,68.56189,168.2207,148.01074,125.356445
9,truck,99.77279,57.958008,93.59082,103.55176,102.17578
5,dog,90.29264,55.850536,98.430664,116.33203,56.115234
7,horse,51.375652,29.799854,60.80078,51.081055,42.245117
7,horse,124.998695,63.77495,141.12988,123.21289,110.65332
2,bird,134.28743,53.787777,141.57422,141.01172,120.27637
8,ship,112.78516,56.382004,108.67969,109.45117,120.22461
3,cat,118.27051,45.210342,121.37402,119.26465,114.17285
0,airplane,146.07812,49.525047,146.07812,146.07812,146.07812
6,frog,109.0931,41.791683,129.85547,119.33984,78.083984
0,airplane,94.86166,58.74584,95.546875,88.16992,100.868164
8,ship,142.73665,58.67501,129.33887,144.08203,154.78906
1,automobile,128.36687,67.57709,128.36719,126.72656,130.00684
5,dog,133.31804,52.71424,134.34375,130.92871,134.68164
9,truck,118.03711,59.404827,113.77051,119.365234,120.975586
4,deer,113.86491,34.481155,128.83301,129.16504,83.59668
8,ship,149.54492,45.55748,142.43652,148.89062,157.30762
7,horse,119.88314,43.20599,141.67383,127.73633,90.23926
8,ship,143.54492,46.24969,114.03516,141.55664,175.04297
2,bird,144.597,49.78382,182.38379,144.57715,106.83008
8,ship,136.38086,48.766277,123.16016,137.79004,148.19238
9,truck,142.22852,57.048336,142.22852,142.22852,142.22852
8,ship,134.61816,48.95976,130.28027,134.70605,138.86816
6,frog,119.348305,58.034954,163.72656,131.87012,62.448242
0,airplane,141.59343,66.65747,142.52441,147.9834,134.27246
0,airplane,162.83757,34.65673,130.5039,158.38184,199.62695
7,horse,172.06184,36.776184,193.00586,174.98926,148.19043
3,cat,113.33268,76.35801,113.993164,108.552734,117.45215
9,truck,147.82845,75.14378,129.25293,152.18457,162.04785
4,deer,164.4847,61.016247,187.34277,178.58105,127.53027
4,deer,145.7461,36.760193,139.71875,148.49805,149.02148
3,cat,119.51953,48.492813,121.56152,119.15918,117.83789
7,horse,84.28158,52.994152,84.836914,84.81543,83.19238
3,cat,193.37305,41.14316,190.60547,197.57715,191.93652
3,cat,92.623375,55.428787,123.37207,93.58887,60.90918
3,cat,141.22656,65.86251,159.37598,132.45605,131.84766
5,dog,83.29525,66.89234,100.89844,82.81543,66.171875
5,dog,111.6403,75.547775,127.69336,99.21387,108.01367
4,deer,145.45183,44.139145,169.71289,156.95801,109.68457
5,dog,97.19857,73.86206,81.58008,114.06152,95.9541
7,horse,110.88965,58.671505,111.916016,112.1543,108.59863
4,deer,87.71322,64.5828,106.42578,86.46875,70.24512
8,ship,126.19076,78.057724,113.4541,125.70801,139.41016
4,deer,98.274086,61.657887,136.7998,108.47168,49.55078
3,cat,66.50293,47.253773,69.384766,67.75391,62.370117
8,ship,168.68001,49.312737,164.33008,163.18262,178.52734
9,truck,114.68262,65.05015,115.14551,113.694336,115.20801
4,deer,84.737305,37.743847,94.91113,88.32031,70.98047
0,airplane,138.50911,82.89036,128.2793,142.02051,145.22754
0,airplane,114.779945,53.961193,120.46484,121.76074,102.11426
7,horse,147.70996,40.47403,165.27539,148.69922,129.15527
0,airplane,111.06543,70.11899,107.18652,111.15527,114.85449
8,ship,73.09473,50.898922,71.918945,76.25586,71.109375
7,horse,124.180336,57.22841,134.61328,122.49512,115.43262
0,airplane,164.61687,49.019466,162.52246,164.89941,166.42871
6,frog,103.064125,42.599617,111.48828,114.08008,83.62402
8,ship,120.52506,47.99515,104.038086,122.63867,134.89844
6,frog,93.66959,35.929382,84.37793,105.22461,91.40625
8,ship,99.66569,47.652203,84.74609,89.15527,125.0957
0,airplane,140.98601,51.891186,133.25586,140.34961,149.35254
4,deer,179.95996,48.148846,171.22656,177.99512,190.6582
1,automobile,102.69759,60.589005,95.424805,99.55078,113.11719
9,truck,131.40625,78.74582,148.57031,126.29883,119.34961
2,bird,88.734375,26.158178,85.49414,101.64844,79.06055
3,cat,114.90006,59.413063,120.59668,110.92285,113.180664
4,deer,146.18132,62.463722,156.27832,154.1289,128.13672
7,horse,121.3558,52.60316,123.984375,121.15137,118.93164
5,dog,114.48698,63.569168,140.93555,111.01758,91.50781
4,deer,74.8776,42.748394,86.05371,85.28223,53.296875
0,airplane,113.10449,47.77538,97.40918,107.5625,134.3418
0,airplane,185.67188,27.939697,185.67188,185.67188,185.67188
7,horse,138.94402,49.15337,152.74707,148.2627,115.822266
0,airplane,208.27832,68.44023,212.12012,208.1377,204.57715
7,horse,123.3457,44.716496,144.73535,128.10742,97.194336
3,cat,80.80924,53.13904,93.993164,81.01074,67.42383
4,deer,106.484375,60.569088,136.58008,107.81055,75.0625
0,airplane,111.40397,71.4556,105.44824,115.25,113.51367
6,frog,113.11328,75.763626,127.40332,116.21973,95.7168
0,airplane,148.91634,52.512676,109.79297,145.49707,191.45898
1,automobile,93.7933,41.86357,105.84277,90.53711,85.0
4,deer,116.5472,60.004417,137.34375,121.99512,90.302734
6,frog,99.149086,67.69203,92.3584,108.51367,96.575195
0,airplane,174.23047,39.39531,152.59668,176.5332,193.56152
5,dog,102.70801,41.57247,106.759766,121.37598,79.98828
2,bird,107.74805,45.390984,116.00195,117.72363,89.518555
8,ship,139.67513,71.41427,135.49316,139.53418,143.99805
5,dog,90.29427,34.800316,104.771484,102.25293,63.8584
3,cat,114.73828,41.040794,146.42773,123.08887,74.69824
5,dog,77.427086,63.63277,136.79785,54.515625,40.967773
1,automobile,77.16927,55.585697,124.93359,67.18457,39.38965
6,frog,109.86035,47.868065,127.90332,120.0293,81.64844
6,frog,190.84766,55.03884,194.3252,192.27051,185.94727
2,bird,108.61719,68.19024,135.75195,127.67285,62.426758
2,bird,148.4196,40.596016,159.31738,134.1084,151.83301
9,truck,118.48795,68.37809,124.00781,117.67871,113.77734
2,bird,157.79231,54.11142,126.77246,158.70508,187.89941
4,deer,124.44922,37.683784,130.4502,142.66699,100.23047
6,frog,83.79818,57.156857,99.71777,92.73633,58.94043
7,horse,128.34668,45.582237,129.57812,142.71387,112.74805
9,truck,135.69109,74.66038,120.76074,132.86523,153.44727
0,airplane,110.54492,43.04303,114.35547,112.66504,104.61426
9,truck,114.53971,74.96849,141.86816,113.96973,87.78125
5,dog,128.08855,48.749992,139.10449,132.68848,112.47266
6,frog,97.720055,56.651253,98.006836,119.00879,76.14453
1,automobile,91.25033,62.99767,89.12207,90.76074,93.868164
0,airplane,102.5931,53.203354,59.38086,89.668945,158.72949
6,frog,82.95573,60.443954,103.77637,83.55371,61.53711
5,dog,108.40332,52.147804,111.50781,113.55078,100.15137
4,deer,75.77279,33.542416,83.04199,80.24805,64.02832
2,bird,117.5472,38.769337,130.66309,135.51074,86.46777
7,horse,110.20573,70.465324,99.46777,115.28418,115.865234
5,dog,92.87858,67.73654,134.6543,78.083984,65.89746
6,frog,96.504234,42.59337,107.484375,96.0918,85.93652
6,frog,159.1377,52.5298,172.52441,166.03516,138.85352
1,automobile,103.2168,48.478207,95.24414,100.77832,113.62793
0,airplane,143.65071,43.60078,130.27832,145.56934,155.10449
5,dog,219.6634,56.098766,230.7627,219.33789,208.88965
8,ship,86.29818,45.739304,72.98926,86.42285,99.48242
1,automobile,115.83431,53.37439,117.072266,121.174805,109.25586
1,automobile,138.01562,42.234184,138.37988,138.00195,137.66504
5,dog,103.73405,75.29368,130.16895,112.2168,68.81641
2,bird,128.50652,44.61029,138.4707,155.83008,91.21875
4,deer,100.507164,50.352524,121.14551,97.978516,82.39746
2,bird,78.14323,45.34258,79.49512,74.69531,80.23926
0,airplane,133.98242,73.065575,112.375,132.08496,157.4873
4,deer,142.24219,73.64289,153.38086,158.52734,114.81836
5,dog,107.42025,65.03885,110.19238,101.45801,110.61035
7,horse,115.385414,53.094482,122.38867,118.84863,104.918945
6,frog,90.114586,53.51393,80.77246,94.65332,94.91797
9,truck,151.42578,58.19719,151.11621,152.9541,150.20703
7,horse,145.1237,50.84827,155.64648,152.88477,126.83984
8,ship,130.98601,78.77414,107.73047,123.54199,161.68555
5,dog,119.180016,42.460915,152.21289,112.70117,92.62598
4,deer,85.461586,31.280275,95.043945,110.29004,51.05078
1,automobile,151.93977,61.788944,114.82129,156.16309,184.83496
7,horse,115.55729,52.14005,141.63477,121.29004,83.74707
1,automobile,100.953125,69.59713,107.765625,99.74414,95.34961
5,dog,153.97688,61.901794,176.66699,147.37598,137.8877
7,horse,102.06901,48.854855,121.29199,106.0293,78.88574
6,frog,67.15137,42.945942,93.296875,66.17383,41.9834
6,frog,99.60612,50.80517,111.69043,110.65137,76.47656
4,deer,114.2347,49.585224,130.69043,131.22461,80.78906
0,airplane,164.0625,48.273727,168.28906,162.45996,161.43848
1,automobile,111.28027,66.96096,112.49414,111.61719,109.72949
3,cat,110.94824,54.541073,103.106445,119.44043,110.29785
9,truck,147.35352,63.52374,142.06055,140.05176,159.94824
2,bird,131.097,55.171654,185.02832,132.93848,75.32422
3,cat,85.90592,54.409416,100.03418,85.13281,72.55078
5,dog,131.27995,64.10944,133.81152,136.00586,124.02246
2,bird,141.40007,45.228546,141.5459,141.72852,140.92578
8,ship,141.75325,56.493717,114.328125,143.68457,167.24707
7,horse,123.11393,50.962837,134.06738,123.43457,111.83984
7,horse,112.336266,45.66583,122.15332,110.58594,104.26953
0,airplane,105.22526,38.32108,100.04492,106.84766,108.7832
6,frog,136.73894,51.1087,154.96387,140.25586,114.99707
4,deer,149.21387,40.827614,159.19629,153.30176,135.14355
5,dog,114.18229,65.05808,124.02637,112.46289,106.05762
7,horse,141.05339,62.98528,150.29297,141.70898,131.1582
7,horse,122.60677,57.842754,134.96094,125.69824,107.16113
9,truck,136.58562,49.121613,150.04492,132.80469,126.90723
4,deer,116.686195,48.693996,83.430664,150.35352,116.274414
3,cat,34.926758,25.767076,37.15332,32.128906,35.498047
6,frog,98.351234,44.94095,138.58496,91.1709,65.29785
2,bird,108.07584,52.221558,115.663086,106.836914,101.72754
8,ship,130.11296,72.317924,134.28516,131.85938,124.194336
5,dog,143.48535,71.12219,143.48535,143.48535,143.48535
6,frog,115.95345,45.995274,110.80664,117.30762,119.74609
0,airplane,124.7526,51.26199,98.041016,119.82422,156.39258
8,ship,127.57715,51.966164,115.493164,134.19336,133.04492
9,truck,95.90723,60.62871,94.990234,94.2334,98.49805
8,ship,154.19434,68.54078,154.19434,154.19434,154.19434
1,automobile,93.43978,66.8351,95.11133,97.93555,87.27246
1,automobile,129.92351,58.691334,169.50586,125.06152,95.203125
2,bird,164.54622,41.546314,199.44922,172.83105,121.3584
2,bird,108.529625,34.612972,137.13965,110.83203,77.61719
6,frog,154.91472,54.969814,159.43652,152.72754,152.58008
6,frog,51.692707,35.242065,57.75,54.381836,42.94629
1,automobile,193.48958,56.68517,191.72656,193.80078,194.9414
7,horse,80.160805,37.169876,75.20117,84.109375,81.171875
7,horse,117.65527,70.96115,121.166016,127.06445,104.73535
5,dog,122.25586,65.39551,129.69922,124.296875,112.771484
5,dog,93.15592,58.240852,102.078125,93.8418,83.54785
0,airplane,100.40234,33.118496,95.490234,95.961914,109.75488
2,bird,110.95736,52.331726,127.75098,118.9707,86.15039
3,cat,100.56771,56.121525,115.92578,102.04199,83.73535
3,cat,195.38672,71.50772,200.25488,195.68555,190.21973
8,ship,133.37175,73.05021,118.083984,137.35742,144.67383
5,dog,134.25423,44.355618,139.37695,127.59766,135.78809
1,automobile,115.40299,59.86405,120.762695,121.140625,104.305664
7,horse,163.00749,64.88259,171.8291,163.74902,153.44434
2,bird,110.48763,33.16441,106.168945,123.63086,101.663086
2,bird,138.25945,44.385246,137.08105,157.49414,120.203125
0,airplane,144.42676,39.668617,154.70117,142.57617,136.00293
4,deer,83.06152,20.527718,96.12012,94.30762,58.756836
6,frog,34.361004,23.412294,41.535156,29.841797,31.706055
3,cat,80.43164,51.680576,92.82324,77.865234,70.606445
3,cat,66.06022,61.820534,82.31152,65.197266,50.671875
6,frog,100.11002,36.207092,117.34473,112.677734,70.30762
9,truck,160.32845,68.50831,163.25586,152.79102,164.93848
7,horse,115.637695,58.29841,117.03711,135.45801,94.41797
8,ship,142.94206,53.174488,156.27051,140.85059,131.70508
2,bird,114.245766,35.25946,121.950195,116.21289,104.57422
6,frog,101.66634,62.004,130.87305,99.8291,74.296875
4,deer,67.10807,26.352367,61.929688,81.03613,58.3584
0,airplane,169.4834,50.268333,183.1914,174.74219,150.5166
3,cat,116.04199,57.456455,117.796875,129.06348,101.265625
8,ship,154.29199,52.72851,143.32129,143.44922,176.10547
9,truck,47.581055,47.701855,51.148438,48.00293,43.591797
9,truck,126.163734,63.848637,120.21289,127.5166,130.76172
3,cat,137.24707,40.703236,146.33594,144.0498,121.35547
7,horse,103.725586,57.50753,109.79492,129.6914,71.69043
4,deer,112.29427,43.41496,115.4209,115.09766,106.36426
3,cat,115.96908,44.72082,114.490234,117.109375,116.30762
8,ship,144.75716,65.177925,148.56445,148.4541,137.25293
7,horse,121.592125,39.57571,132.46289,134.43945,97.87402
3,cat,102.035805,79.56006,106.37402,101.35254,98.38086
4,deer,140.95735,46.688747,138.93457,158.125,125.8125
4,deer,147.84505,66.61229,160.74902,145.06348,137.72266
2,bird,181.44499,48.915054,189.59277,181.3418,173.40039
7,horse,119.80078,57.478893,121.76074,121.53906,116.10254
3,cat,142.44336,51.261948,143.98633,144.30469,139.03906
4,deer,63.500324,40.2696,49.64453,76.74414,64.112305
9,truck,120.38119,67.89461,107.18848,118.549805,135.40527
1,automobile,79.07096,63.038506,113.450195,62.350586,61.41211
4,deer,118.518555,26.478168,113.94922,140.5127,101.09375
9,truck,139.42351,64.20375,150.7373,146.6914,120.8418
6,frog,124.51888,28.18284,133.0332,123.6416,116.881836
9,truck,167.39258,68.81062,179.29297,166.43555,156.44922
6,frog,182.27312,72.8097,184.99805,194.12207,167.69922
6,frog,137.2386,52.61814,152.27148,131.14355,128.30078
7,horse,142.19954,79.00612,146.52637,143.83496,136.2373
0,airplane,122.51237,60.077637,101.71094,125.20801,140.61816
0,airplane,171.01042,32.020805,136.58203,176.2666,200.18262
3,cat,86.32455,40.083412,86.5957,83.91699,88.46094
6,frog,87.57455,48.335648,101.99414,82.55176,78.177734
9,truck,115.75033,59.715744,121.3418,122.96289,102.94629
1,automobile,102.07064,61.155212,108.70215,102.13281,95.37695
1,automobile,100.37793,58.547558,114.56738,83.91797,102.64844
0,airplane,187.09602,49.277332,171.27148,186.70312,203.31348
4,deer,157.03027,69.37172,166.29395,159.06348,145.7334
9,truck,100.34603,62.415253,101.390625,105.68262,93.96484
6,frog,72.62565,27.612799,85.899414,75.49219,56.48535
5,dog,104.398766,61.477448,110.20996,108.47266,94.51367
5,dog,65.20801,41.331036,83.98047,60.624023,51.01953
2,bird,147.02832,61.340805,156.19922,150.03125,134.85449
3,cat,93.288414,54.228855,111.5957,86.37598,81.893555
2,bird,119.7832,74.24887,115.918945,132.95801,110.47266
6,frog,189.21321,67.33737,198.04102,186.96387,182.63477
3,cat,133.99577,43.47609,138.02246,147.77539,116.18945
8,ship,139.222,69.599556,139.34277,139.47852,138.84473
9,truck,140.5407,72.13798,122.84375,135.79004,162.98828
2,bird,161.23274,57.696354,132.79297,152.71875,198.18652
6,frog,112.95801,63.51666,155.9043,127.05859,55.911133
9,truck,130.76237,82.87487,158.35742,116.336914,117.59277
4,deer,112.32584,53.15197,124.42285,113.12891,99.42578
1,automobile,132.77962,68.39495,135.06445,136.47461,126.799805
9,truck,127.54199,69.42598,135.59766,125.28516,121.743164
0,airplane,120.032555,35.874496,118.70801,114.75781,126.631836
3,cat,124.075195,60.32087,146.97266,119.31836,105.93457
3,cat,46.166016,45.94303,60.393555,49.339844,28.764648
2,bird,80.6058,28.259548,97.41699,86.74219,57.658203
